EmpID,BiasInfluentialFactor,FitmentPercent
22661,YearsOfExperince,70.74198
4374,YearsOfExperince,92.676094
5881,Gender,75.65108
3602,Gender,81.44593
23102,EmpScore,62.07727
6184,Gender,76.47409
24265,YearsOfExperince,78.53089
19545,CurrentCompanyType,60.36943
18701,Gender,87.57473
23802,DegreeBranch,75.794655
22013,CurrentCompanyType,57.719315
5199,MartialStatus,71.477005
2043,HighestDegree,79.48132
13098,MartialStatus,83.25122
5770,CurrentCompanyType,55.834126
12040,Gender,76.38137
16754,DegreeBranch,76.88631
11831,Gender,83.06407
22645,DegreeBranch,81.32894
15966,Gender,75.99552
19457,EmpScore,57.09403
20542,DegreeBranch,56.567596
21023,CurrentCompanyType,51.16734
8310,EmpScore,81.88632
7341,DegreeBranch,89.92699
23986,Gender,83.4109
22795,CurrentCompanyType,63.60647
20249,MartialStatus,85.22027
13854,CurrentCompanyType,50.76696
15936,CurrentCompanyType,79.08041
24083,EmpScore,97.97882
18836,DegreeBranch,53.087784
18570,Gender,74.674065
17384,DegreeBranch,78.14023
22672,CurrentCompanyType,43.421486
9730,HighestDegree,78.89241
3393,CurrentCompanyType,49.057964
20106,YearsOfExperince,85.47165
9258,DegreeBranch,81.13844
23865,CurrentCompanyType,47.31867
7286,EmpScore,91.294075
21985,CurrentCompanyType,60.479202
2711,EmpScore,51.468945
15319,Gender,83.18271
11776,Gender,81.13593
19563,Gender,79.39176
11364,Gender,77.85532
7921,YearsOfExperince,81.903786
24288,Gender,75.17637
22676,HighestDegree,76.97489
14650,Gender,85.482925
13716,CurrentCompanyType,65.966354
16663,CurrentCompanyType,50.280575
23789,CurrentCompanyType,48.980732
23904,DegreeBranch,91.93642
24199,EmpScore,80.89304
18322,Gender,89.7647
23876,Ethinicity,79.183914
18685,Ethinicity,84.092545
10788,YearsOfExperince,88.170265
11314,HighestDegree,53.901073
10982,DegreeBranch,86.65376
5341,CurrentCompanyType,52.532993
19136,Gender,81.33314
13511,EmpScore,71.88585
15520,CurrentCompanyType,54.93751
5176,DegreeBranch,83.75061
6765,Gender,87.65246
7622,EmpScore,48.481777
20256,DegreeBranch,77.594666
10512,EmpScore,82.014626
18035,MartialStatus,56.82165
17915,DegreeBranch,90.25123
10082,DegreeBranch,80.59239
17007,YearsOfExperince,83.326385
17646,EmpScore,82.48992
15092,CurrentCompanyType,52.490772
8716,Gender,75.62151
18387,DegreeBranch,85.21574
3105,YearsOfExperince,61.2048
16580,CurrentCompanyType,56.026363
15778,CurrentCompanyType,43.574486
12418,Gender,81.28607
3472,MartialStatus,76.14813
7073,DegreeBranch,93.1138
12029,EmpScore,87.90245
12834,DegreeBranch,77.02311
4089,DegreeBranch,84.38388
3236,EmpScore,92.169556
17784,Gender,74.25177
21368,DegreeBranch,80.10489
17298,DegreeBranch,90.00307
15071,DegreeBranch,79.3819
20792,Gender,80.336426
12108,EmpScore,80.82777
14059,YearsOfExperince,75.70899
6884,DegreeBranch,91.38553
8035,HighestDegree,49.722244
11935,YearsOfExperince,80.215324
6545,DegreeBranch,84.17645
6725,Gender,75.75664
12830,MartialStatus,84.62219
20720,EmpScore,82.132866
9957,Ethinicity,80.360794
7484,EmpScore,90.4856
3936,Gender,83.02243
14140,YearsOfExperince,78.94548
13238,Gender,92.12879
22894,YearsOfExperince,77.40116
14787,Gender,82.96604
21622,YearsOfExperince,82.64908
14528,EmpScore,92.85886
2818,CurrentCompanyType,61.27263
11406,CurrentCompanyType,49.880295
17830,YearsOfExperince,85.81109
18837,DegreeBranch,86.91797
9997,CurrentCompanyType,51.978924
19543,YearsOfExperince,76.20759
2069,DegreeBranch,78.80899
23430,CurrentCompanyType,52.01043
8848,Gender,70.09756
16331,YearsOfExperince,79.51627
4361,Ethinicity,80.32754
14786,DegreeBranch,82.6405
20707,CurrentCompanyType,51.60231
14856,DegreeBranch,84.889145
11666,DegreeBranch,85.11494
16055,EmpScore,47.930504
22595,CurrentCompanyType,57.093323
9536,Gender,75.10742
16879,YearsOfExperince,89.2386
11112,MartialStatus,84.99043
4039,Gender,77.2831
10449,CurrentCompanyType,48.85267
17441,Ethinicity,88.12728
21122,MartialStatus,86.41613
7888,CurrentCompanyType,59.03497
3577,DegreeBranch,81.22616
5478,Gender,82.86663
7657,YearsOfExperince,82.59373
2695,DegreeBranch,91.554535
5618,CurrentCompanyType,51.82796
11187,Gender,85.38637
2719,Gender,79.10377
6421,CurrentCompanyType,44.744286
2199,Gender,76.3121
13143,DegreeBranch,80.553856
20601,CurrentCompanyType,50.67194
11802,Gender,79.00047
18485,HighestDegree,59.79967
22895,YearsOfExperince,76.26378
21101,DegreeBranch,82.752815
15267,CurrentCompanyType,62.93874
7396,EmpScore,50.85788
18214,Gender,71.78812
23828,EmpScore,52.782784
6521,DegreeBranch,75.764786
18308,DegreeBranch,86.40046
9779,YearsOfExperince,86.56314
18732,Ethinicity,60.142162
18383,DegreeBranch,78.86141
8607,Gender,74.24925
19367,LatestDegreeCGPA,87.449104
16067,EmpScore,79.88445
21107,YearsOfExperince,80.62413
18428,CurrentCompanyType,57.915295
22680,YearsOfExperince,79.47378
13343,Gender,83.14365
5562,CurrentCompanyType,63.96259
5804,DegreeBranch,77.72475
11143,Gender,83.165825
10554,EmpScore,54.87511
12782,HighestDegree,76.46646
8421,YearsOfExperince,87.95303
11327,Gender,79.740265
2310,DegreeBranch,83.15405
15975,Gender,82.55633
17859,Ethinicity,50.88045
7436,Gender,74.87458
13555,Gender,85.440186
6009,CurrentCompanyType,57.459095
21325,CurrentCompanyType,62.65918
2084,DegreeBranch,83.98298
4452,HighestDegree,92.67053
11430,Gender,80.9383
10765,YearsOfExperince,88.13913
15629,DegreeBranch,79.611115
11964,CurrentCompanyType,51.385025
23725,EmpScore,60.35051
8561,DegreeBranch,81.27387
9172,CurrentCompanyType,53.742672
2421,Gender,83.68021
19063,YearsOfExperince,77.33041
23309,EmpScore,96.9519
7175,LatestDegreeCGPA,69.56787
8793,YearsOfExperince,83.447495
14503,HighestDegree,54.331615
7640,MartialStatus,66.39302
15944,MartialStatus,80.37408
12332,CurrentCompanyType,94.174194
2200,YearsOfExperince,86.22591
16626,DegreeBranch,79.12292
7245,EmpScore,85.71021
20874,EmpScore,80.62072
11836,CurrentCompanyType,51.19266
17159,CurrentCompanyType,46.16508
5561,CurrentCompanyType,59.373703
10390,HighestDegree,85.72204
12801,YearsOfExperince,84.40987
17480,YearsOfExperince,82.96338
21804,CurrentCompanyType,76.12243
21500,YearsOfExperince,90.33741
13678,CurrentCompanyType,62.293785
9840,YearsOfExperince,78.779335
4388,CurrentCompanyType,57.71116
19129,CurrentCompanyType,58.085705
5731,EmpScore,88.27865
15251,HighestDegree,80.29323
14513,DegreeBranch,83.33062
10721,CurrentCompanyType,94.722244
3050,YearsOfExperince,92.33742
13781,YearsOfExperince,91.34832
4302,DegreeBranch,79.05417
15644,Gender,83.757805
20011,DegreeBranch,73.78851
8486,HighestDegree,96.79586
12017,CurrentCompanyType,47.429623
15184,CurrentCompanyType,54.98145
17034,DegreeBranch,72.996056
6955,Gender,81.92591
14804,YearsOfExperince,95.90486
7994,YearsOfExperince,91.7846
4645,DegreeBranch,89.55166
8560,Gender,76.39423
23044,MartialStatus,78.78371
11106,DegreeBranch,82.996086
17042,MartialStatus,85.087685
3098,Gender,83.29116
4141,EmpScore,86.37395
18539,DegreeBranch,79.820984
23337,CurrentCompanyType,52.369766
16428,CurrentCompanyType,51.99739
2904,Gender,76.9455
16447,Gender,77.64801
13259,CurrentCompanyType,80.89325
23553,YearsOfExperince,76.18973
4375,CurrentCompanyType,57.59472
23336,CurrentCompanyType,50.099712
20794,Gender,88.36872
3927,DegreeBranch,85.74682
13733,YearsOfExperince,72.60072
3587,DegreeBranch,87.5974
3152,YearsOfExperince,70.56477
24376,DegreeBranch,81.40752
16844,EmpScore,85.80108
8046,Gender,78.67949
8426,DegreeBranch,77.31525
19626,CurrentCompanyType,55.97966
2704,Gender,72.91825
15667,Gender,71.14309
20234,EmpScore,74.70516
15296,HighestDegree,86.45478
9210,DegreeBranch,77.875114
18830,YearsOfExperince,80.37845
2604,YearsOfExperince,76.50952
5329,Gender,83.23205
23949,DegreeBranch,84.177956
15797,CurrentCompanyType,57.426476
8526,HighestDegree,78.27214
13250,LatestDegreeCGPA,83.84281
11717,Gender,73.83937
2501,CurrentCompanyType,92.81749
7340,YearsOfExperince,69.066055
18221,DegreeBranch,83.247665
16778,MartialStatus,84.75646
3918,DegreeBranch,97.64102
9405,DegreeBranch,83.36095
5788,Ethinicity,85.32078
5094,DegreeBranch,84.86379
5644,Gender,81.45258
22780,HighestDegree,58.756104
19658,EmpScore,89.579636
12255,MartialStatus,85.49446
14402,Gender,73.6882
14349,Gender,80.90706
18541,Gender,73.37328
20623,CurrentCompanyType,49.393013
6844,CurrentCompanyType,84.97198
5723,Gender,79.61235
11788,HighestDegree,79.38161
6627,Gender,79.911766
20909,CurrentCompanyType,57.33749
14809,EmpScore,80.39495
18575,Gender,87.72275
22150,CurrentCompanyType,87.228966
16809,DegreeBranch,78.2648
19312,DegreeBranch,80.78686
8307,Gender,81.55542
17291,Gender,80.927704
19693,Gender,80.1487
3732,YearsOfExperince,75.3351
3929,CurrentCompanyType,58.8973
8880,Gender,77.47778
7227,EmpScore,83.06352
9968,DegreeBranch,86.96174
7934,CurrentCompanyType,66.16641
22719,CurrentCompanyType,52.937172
22066,DegreeBranch,82.562096
14275,CurrentCompanyType,78.353065
20269,MartialStatus,66.17793
13724,Gender,81.89
13939,CurrentCompanyType,60.725117
18856,CurrentCompanyType,54.578457
9659,Gender,83.86203
17169,EmpScore,37.737843
5416,EmpScore,58.24551
17475,YearsOfExperince,81.00601
20951,MartialStatus,80.018394
7302,HighestDegree,90.836006
15998,DegreeBranch,74.47925
15772,Gender,78.45417
4351,Gender,81.046234
23973,Ethinicity,81.52987
4156,DegreeBranch,86.7545
14475,Gender,78.61033
19286,CurrentCompanyType,49.26838
5496,HighestDegree,81.11627
16545,DegreeBranch,78.64922
11648,Gender,77.80183
11868,DegreeBranch,83.621605
4881,HighestDegree,70.0459
15826,DegreeBranch,74.178085
11159,YearsOfExperince,78.4704
22652,CurrentCompanyType,63.713615
19724,EmpScore,58.51
22859,Gender,80.90939
16940,DegreeBranch,83.53447
20322,Gender,84.69269
4003,Gender,78.73744
5964,Gender,82.95238
13908,CurrentCompanyType,51.46753
15448,CurrentCompanyType,57.07883
21034,Gender,81.721886
8752,Gender,91.33651
21756,MartialStatus,87.70275
2450,Gender,73.42882
22630,DegreeBranch,81.45809
22388,Ethinicity,82.02236
8375,CurrentCompanyType,63.998425
21049,YearsOfExperince,75.51576
16236,CurrentCompanyType,51.073853
21903,MartialStatus,85.84139
7655,DegreeBranch,91.21454
11344,CurrentCompanyType,52.427868
23105,DegreeBranch,86.411766
15076,DegreeBranch,85.35451
7270,Gender,82.450096
12394,DegreeBranch,84.76263
7529,Gender,80.385185
22585,Gender,84.001
3800,YearsOfExperince,84.496185
23995,EmpScore,92.50515
16258,DegreeBranch,82.95628
16105,EmpScore,84.571815
12746,YearsOfExperince,78.61775
23310,Gender,84.88102
4575,Gender,82.74701
22111,HighestDegree,87.11717
16383,DegreeBranch,84.63406
23228,YearsOfExperince,77.64258
11058,CurrentCompanyType,60.849804
2229,DegreeBranch,91.76007
23160,Gender,79.970474
2201,Gender,80.379166
21175,EmpScore,81.32031
10842,DegreeBranch,78.46736
6838,CurrentCompanyType,59.65982
24055,EmpScore,76.37566
23769,HighestDegree,94.74397
18248,DegreeBranch,78.91478
23006,Gender,78.39526
9770,HighestDegree,92.78738
8237,YearsOfExperince,81.79149
7237,DegreeBranch,79.56735
7738,DegreeBranch,81.823235
5635,HighestDegree,92.3129
20843,CurrentCompanyType,52.929024
16391,Ethinicity,80.48937
19568,Gender,80.415924
6093,CurrentCompanyType,60.187283
4002,CurrentCompanyType,49.68405
6787,MartialStatus,83.647446
7084,DegreeBranch,94.42639
19169,CurrentCompanyType,61.28869
9663,CurrentCompanyType,90.7532
12329,YearsOfExperince,81.1168
4173,DegreeBranch,61.420486
8418,YearsOfExperince,83.87799
4930,YearsOfExperince,70.606224
19318,YearsOfExperince,84.724014
20346,CurrentCompanyType,62.867393
12302,DegreeBranch,83.65157
16170,YearsOfExperince,81.67741
7459,DegreeBranch,83.90587
12575,Gender,79.16149
18122,Gender,80.67315
4755,CurrentCompanyType,62.969887
8396,DegreeBranch,92.382484
9077,YearsOfExperince,78.013596
14009,Gender,84.6819
7897,Gender,77.949524
6150,Gender,85.31316
6609,CurrentCompanyType,51.13152
2291,Gender,81.20021
15546,LatestDegreeCGPA,65.99248
10180,YearsOfExperince,81.16533
16711,EmpScore,88.270386
6612,EmpScore,88.76497
7652,Gender,78.29251
13473,Gender,76.59907
3385,CurrentCompanyType,57.441605
11194,CurrentCompanyType,54.822575
18478,YearsOfExperince,77.642166
9186,Gender,84.60826
13879,Gender,76.074425
7462,HighestDegree,52.045536
2629,YearsOfExperince,90.66228
17485,CurrentCompanyType,41.704346
20554,YearsOfExperince,74.38826
13041,CurrentCompanyType,50.617386
21540,DegreeBranch,83.45483
4872,Gender,75.03407
13228,Gender,83.62953
22607,HighestDegree,86.40472
2997,CurrentCompanyType,53.700222
19815,YearsOfExperince,76.33244
9286,Gender,83.00055
16899,DegreeBranch,78.33698
18738,Gender,82.82593
18151,Ethinicity,87.64719
19415,DegreeBranch,82.88544
13001,Gender,83.05379
22925,Ethinicity,74.65412
8028,DegreeBranch,81.48672
2358,EmpScore,50.610172
20238,Gender,81.91
4501,YearsOfExperince,87.180145
21143,HighestDegree,79.31362
2161,Gender,79.581764
2182,Gender,89.004326
19842,Gender,73.04721
19254,CurrentCompanyType,54.12345
6386,DegreeBranch,73.15679
7649,DegreeBranch,87.464676
10537,CurrentCompanyType,53.07532
6049,MartialStatus,50.103302
19912,DegreeBranch,72.810585
6355,Gender,82.08045
20538,YearsOfExperince,84.20523
21413,CurrentCompanyType,67.8786
14779,Gender,79.815704
7870,YearsOfExperince,79.515854
2727,EmpScore,94.27561
13503,CurrentCompanyType,57.582054
15243,Gender,74.2728
9695,DegreeBranch,88.53644
8173,DegreeBranch,80.97498
15012,HighestDegree,90.2115
21625,DegreeBranch,79.73702
17371,YearsOfExperince,75.26486
13524,CurrentCompanyType,64.077736
22579,LatestDegreeCGPA,81.838684
16706,HighestDegree,79.39527
14666,Gender,72.3628
15498,HighestDegree,89.298096
13525,CurrentCompanyType,60.46544
8063,HighestDegree,90.92457
2101,EmpScore,92.8177
9701,MartialStatus,85.47398
14616,EmpScore,85.51157
3262,YearsOfExperince,76.42848
22729,MartialStatus,82.83698
12002,HighestDegree,85.08745
11846,DegreeBranch,84.560936
4803,CurrentCompanyType,55.75642
23599,YearsOfExperince,80.55662
5767,DegreeBranch,90.82647
24094,HighestDegree,73.47273
3963,Gender,74.944145
17341,DegreeBranch,78.059525
17611,DegreeBranch,84.00829
8823,DegreeBranch,80.095726
4583,DegreeBranch,93.15125
12858,YearsOfExperince,87.91882
13394,MartialStatus,55.80508
7571,CurrentCompanyType,52.139248
9196,HighestDegree,83.516846
10216,EmpScore,49.545776
4687,Gender,78.977554
2509,DegreeBranch,91.11463
7337,DegreeBranch,78.53662
14417,YearsOfExperince,82.0292
10210,CurrentCompanyType,51.189472
22564,CurrentCompanyType,61.70221
5207,YearsOfExperince,78.8613
12515,Ethinicity,81.487236
3928,Gender,75.84072
5735,HighestDegree,84.53853
5569,Gender,83.60332
24236,EmpScore,88.127686
13425,YearsOfExperince,77.90435
18799,Gender,82.42779
6710,CurrentCompanyType,55.470894
19377,HighestDegree,92.31497
9356,CurrentCompanyType,85.41528
7230,Gender,75.29605
15933,YearsOfExperince,84.6337
8207,DegreeBranch,91.53312
13633,CurrentCompanyType,58.15055
22580,Gender,90.04136
23901,MartialStatus,80.87952
12062,Gender,72.57689
20466,CurrentCompanyType,58.62359
9615,YearsOfExperince,86.3654
14860,Gender,83.43141
15310,CurrentCompanyType,49.153053
10843,DegreeBranch,79.82155
17628,DegreeBranch,74.11785
11328,DegreeBranch,75.384285
4521,Gender,82.91787
20767,YearsOfExperince,82.48883
18717,MartialStatus,59.139286
4802,Gender,81.50461
17239,DegreeBranch,87.59249
3537,CurrentCompanyType,47.919598
11948,HighestDegree,71.13184
8054,HighestDegree,70.82975
11939,LatestDegreeCGPA,79.181404
2274,DegreeBranch,94.47914
3239,YearsOfExperince,79.77327
21159,YearsOfExperince,86.5782
9432,Gender,81.50947
21406,YearsOfExperince,96.15703
17843,Gender,76.767815
6264,DegreeBranch,90.22399
15233,HighestDegree,81.40935
7165,YearsOfExperince,77.23494
9302,DegreeBranch,84.011925
22163,DegreeBranch,87.49356
6533,HighestDegree,80.46598
3619,Gender,77.78476
5340,HighestDegree,81.34468
10155,Gender,83.338066
11610,CurrentCompanyType,77.37492
4698,DegreeBranch,79.596855
18995,CurrentCompanyType,52.22463
17558,CurrentCompanyType,52.215355
4718,DegreeBranch,77.3988
4489,LatestDegreeCGPA,75.972786
17312,DegreeBranch,74.816505
23749,CurrentCompanyType,58.454163
8784,CurrentCompanyType,55.147766
15266,YearsOfExperince,89.325424
22921,CurrentCompanyType,57.159588
20268,EmpScore,93.9732
11080,LatestDegreeCGPA,54.167236
10206,DegreeBranch,79.64572
19008,YearsOfExperince,83.68509
8891,Ethinicity,82.43906
17134,HighestDegree,79.48567
12763,CurrentCompanyType,54.97508
6927,DegreeBranch,97.037506
4092,LatestDegreeCGPA,86.634254
6808,Gender,78.7
11354,Gender,76.03498
4117,Gender,77.208015
9068,DegreeBranch,82.58877
18509,Gender,76.424904
19098,CurrentCompanyType,60.03745
12604,YearsOfExperince,78.58471
3902,MartialStatus,80.63566
11702,DegreeBranch,56.405968
7313,Gender,82.87417
14367,CurrentCompanyType,50.906178
11655,YearsOfExperince,87.589584
16826,CurrentCompanyType,57.1774
21988,YearsOfExperince,81.52185
3748,EmpScore,70.94712
9134,Gender,75.1277
16204,CurrentCompanyType,90.53169
19633,DegreeBranch,86.84036
12289,Gender,85.307846
5165,MartialStatus,54.981113
18204,YearsOfExperince,88.23931
3084,CurrentCompanyType,79.00564
18089,HighestDegree,79.32815
14084,Gender,82.65155
15750,DegreeBranch,86.38306
9386,DegreeBranch,90.27914
6135,Gender,83.90766
18118,Gender,78.43348
18808,EmpScore,90.85128
12779,YearsOfExperince,82.46979
21938,HighestDegree,89.60396
2558,DegreeBranch,88.782166
18450,CurrentCompanyType,57.91485
17385,DegreeBranch,83.967094
13063,YearsOfExperince,88.667885
12387,Gender,80.57775
18210,CurrentCompanyType,53.944103
7563,DegreeBranch,88.27555
2396,EmpScore,91.537766
19931,YearsOfExperince,78.15227
17018,Gender,74.26999
11828,DegreeBranch,56.26692
5955,YearsOfExperince,80.37748
4193,CurrentCompanyType,54.494926
19402,DegreeBranch,90.97784
8026,Gender,76.38686
3598,DegreeBranch,82.71587
9109,Ethinicity,79.91553
22455,YearsOfExperince,82.93424
23126,LatestDegreeCGPA,55.898525
21356,DegreeBranch,81.79451
12032,DegreeBranch,84.31088
21916,Gender,75.25085
18080,Gender,84.84611
13786,CurrentCompanyType,62.005165
15654,Gender,77.08861
12872,Gender,77.23353
16181,Gender,71.52413
3853,MartialStatus,85.791824
15566,DegreeBranch,80.51435
17530,CurrentCompanyType,56.5302
7497,CurrentCompanyType,58.352192
19896,DegreeBranch,86.53449
20921,HighestDegree,56.653862
16957,DegreeBranch,84.251144
21189,Gender,83.39535
7874,Gender,84.72771
23285,DegreeBranch,76.79597
14606,HighestDegree,59.403126
12922,DegreeBranch,83.133354
19508,YearsOfExperince,75.025734
8329,Gender,78.63134
14511,LatestDegreeCGPA,86.82136
